time,elapsed,test_type,phase,axis,direction,target_speed,cmd_vx,cmd_wz,fb_vx,fb_vy,fb_wz
1782644438.3804224,0.5601437091827393,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644438.4204528,0.6001741886138916,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644438.4603739,0.6400952339172363,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644438.500458,0.6801793575286865,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644438.5404203,0.7201416492462158,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644438.5804226,0.7601439952850342,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644438.6204476,0.8001689910888672,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644438.660435,0.8401563167572021,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644438.7004511,0.8801724910736084,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644438.7403712,0.9200925827026367,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644438.780369,0.9600903987884521,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644438.8203819,1.000103235244751,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644438.8603766,1.040097951889038,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644438.9003775,1.0800988674163818,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644438.940397,1.1201183795928955,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644438.9804425,1.1601638793945312,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.0204482,1.200169563293457,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.0604434,1.2401647567749023,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.1004405,1.2801618576049805,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.1404088,1.3201301097869873,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.1805682,1.3602895736694336,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.2205873,1.400308609008789,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.2604685,1.4401898384094238,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.3004582,1.4801795482635498,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.340462,1.5201833248138428,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.3804505,1.5601718425750732,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.420424,1.6001453399658203,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.4604568,1.6401782035827637,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.5004447,1.6801660060882568,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.5404093,1.7201306819915771,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.5804443,1.7601656913757324,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.620712,1.8004333972930908,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.660434,1.8401553630828857,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.7004306,1.8801519870758057,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.7403677,1.9200890064239502,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644439.7804182,1.960139513015747,hold,hold_after_kick,vx,1,0.005,0.005,0.0,0.0,0.0,0.0
1782644442.4279068,4.5299530029296875e-06,hold,kick,vx,1,0.008,0.055,0.0,0.0,0.0,0.0
1782644442.4680636,0.0401613712310791,hold,kick,vx,1,0.008,0.055,0.0,0.0,0.0,0.0
1782644442.5080285,9.5367431640625e-07,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644442.5481806,0.04015302658081055,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644442.588206,0.08017849922180176,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644442.6281712,0.12014365196228027,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644442.6681824,0.1601548194885254,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644442.708308,0.20028042793273926,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644442.748287,0.24025940895080566,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644442.788116,0.2800884246826172,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644442.828172,0.3201444149017334,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644442.868161,0.36013340950012207,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644442.9081435,0.400115966796875,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644442.9482355,0.44020795822143555,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644442.9882016,0.48017406463623047,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.0281796,0.5201520919799805,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.0681577,0.5601301193237305,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.1081903,0.6001627445220947,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.1481938,0.6401662826538086,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.1881406,0.6801130771636963,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.2281554,0.7201278209686279,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.2681808,0.7601532936096191,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.308186,0.8001585006713867,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.3482134,0.8401858806610107,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.3881762,0.8801486492156982,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.4281466,0.920119047164917,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.4681737,0.9601461887359619,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.5081053,1.000077724456787,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.5482745,1.0402469635009766,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.5882063,1.0801787376403809,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.6281774,1.120149850845337,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.6681952,1.1601676940917969,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.7081926,1.200165033340454,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.7481904,1.2401628494262695,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.7881496,1.2801220417022705,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.8281107,1.3200831413269043,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.8681545,1.3601269721984863,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.9081237,1.4000961780548096,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.9481587,1.4401311874389648,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644443.9881709,1.4801433086395264,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644444.0283287,1.520301103591919,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644444.068175,1.5601475238800049,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644444.108172,1.600144386291504,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644444.1481912,1.6401636600494385,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644444.1881466,1.6801190376281738,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644444.2281938,1.7201662063598633,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644444.2682097,1.7601821422576904,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644444.3082068,1.8001792430877686,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644444.3482988,1.840271234512329,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644444.388188,1.8801603317260742,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644444.4281857,1.9201581478118896,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644444.4681768,1.9601492881774902,hold,hold_after_kick,vx,1,0.008,0.008,0.0,0.0,0.0,0.0
1782644447.117766,3.814697265625e-06,hold,kick,vx,1,0.01,0.055,0.0,0.0,0.0,0.0
1782644447.1579292,0.04016709327697754,hold,kick,vx,1,0.01,0.055,0.0,0.0,0.0,0.0
1782644447.197994,3.337860107421875e-06,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.2382703,0.04027962684631348,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.278181,0.08019042015075684,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.3181345,0.12014389038085938,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.3581204,0.16012978553771973,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.3981361,0.20014548301696777,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.43814,0.24014925956726074,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.4781609,0.280170202255249,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.5181563,0.32016563415527344,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.5581164,0.3601257801055908,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.5980697,0.40007901191711426,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.6381443,0.4401535987854004,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.6781416,0.4801509380340576,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.71814,0.5201492309570312,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.7581315,0.56014084815979,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.79809,0.6000993251800537,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.8381433,0.6401526927947998,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.878161,0.6801702976226807,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.9181623,0.7201716899871826,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.9581606,0.7601699829101562,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644447.9981751,0.8001844882965088,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.0381644,0.8401737213134766,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.0781653,0.8801746368408203,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.1181235,0.9201328754425049,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.1581392,0.9601485729217529,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.1981647,1.0001740455627441,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.238101,1.0401103496551514,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.27817,1.0801794528961182,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.318108,1.120117425918579,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.3581133,1.1601226329803467,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.3980894,1.2000987529754639,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.438103,1.2401123046875,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.4781802,1.2801895141601562,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.5181272,1.320136547088623,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.5580993,1.3601086139678955,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.5980792,1.4000885486602783,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.638149,1.4401583671569824,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.6781507,1.4801599979400635,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.7181563,1.5201656818389893,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.7581615,1.5601708889007568,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.798093,1.600102424621582,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.8380888,1.6400980949401855,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.8780904,1.6800997257232666,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.9182758,1.720285177230835,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.9580963,1.7601056098937988,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644448.9980962,1.8001055717468262,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644449.0380893,1.8400986194610596,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644449.078102,1.8801114559173584,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644449.1180794,1.920088768005371,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644449.1580734,1.960082769393921,hold,hold_after_kick,vx,1,0.01,0.01,0.0,0.0,0.0,0.0
1782644451.8070424,4.76837158203125e-06,hold,kick,vx,1,0.015,0.055,0.0,0.0,0.0,0.0
1782644451.8471813,0.040143728256225586,hold,kick,vx,1,0.015,0.055,0.0,0.0,0.0,0.0
1782644451.8872592,3.0994415283203125e-06,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644451.9274228,0.040166616439819336,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644451.96742,0.08016395568847656,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.007435,0.1201789379119873,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.0474267,0.1601705551147461,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.0874267,0.20017051696777344,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.127428,0.2401719093322754,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.1674051,0.280148983001709,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.2074978,0.32024168968200684,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.24743,0.36017394065856934,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.2874312,0.4001750946044922,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.3274095,0.4401533603668213,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.367403,0.4801468849182129,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.4074564,0.520200252532959,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.4474428,0.5601866245269775,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.4874296,0.6001734733581543,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.5274196,0.6401634216308594,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.5674083,0.680152177810669,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.6073754,0.7201192378997803,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.647395,0.760138750076294,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.6874256,0.8001694679260254,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.7274194,0.8401632308959961,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.7674198,0.8801636695861816,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.80741,0.9201538562774658,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.8474271,0.9601709842681885,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.8874273,1.000171184539795,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.9274235,1.0401673316955566,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644452.9674222,1.0801661014556885,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.0074282,1.1201720237731934,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.0475237,1.1602675914764404,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.0873995,1.2001433372497559,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.1274002,1.2401440143585205,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.167459,1.280202865600586,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.2073615,1.3201053142547607,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.247394,1.360137939453125,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.2874155,1.4001593589782715,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.3274212,1.4401650428771973,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.3674283,1.4801721572875977,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.4077384,1.5204823017120361,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.4474173,1.5601611137390137,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.4873435,1.6000874042510986,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.527386,1.640129804611206,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.5673716,1.6801154613494873,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.6074317,1.7201755046844482,hold,hold_after_kick,vx,1,0.015,0.015,0.0,-0.003,0.003,0.023
1782644453.647428,1.760171890258789,hold,hold_after_kick,vx,1,0.015,0.015,0.0,-0.007,0.007,0.047
1782644453.6874208,1.8001646995544434,hold,hold_after_kick,vx,1,0.015,0.015,0.0,-0.003,0.003,0.023
1782644453.727425,1.8401689529418945,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.7674546,1.8801984786987305,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.8073597,1.9201035499572754,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644453.847351,1.960094928741455,hold,hold_after_kick,vx,1,0.015,0.015,0.0,0.0,0.0,0.0
1782644456.493292,4.0531158447265625e-06,hold,kick,vx,1,0.02,0.055,0.0,0.0,0.0,0.0
1782644456.5340185,0.04073047637939453,hold,kick,vx,1,0.02,0.055,0.0,0.0,0.0,0.0
1782644456.57343,9.5367431640625e-07,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644456.6135597,0.040130615234375,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644456.6535814,0.08015227317810059,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644456.6936026,0.12017345428466797,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644456.7335973,0.16016817092895508,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644456.7735791,0.2001500129699707,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644456.8135662,0.24013710021972656,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644456.853584,0.2801549434661865,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644456.8935966,0.32016754150390625,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644456.933577,0.36014795303344727,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644456.973611,0.40018200874328613,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.0135949,0.44016575813293457,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.053612,0.4801828861236572,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.0935638,0.520134687423706,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.1335201,0.5600910186767578,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.1735175,0.600088357925415,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.2135367,0.6401076316833496,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.253553,0.6801238059997559,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.2935355,0.7201063632965088,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.333542,0.760113000869751,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.3735325,0.8001034259796143,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.413534,0.8401048183441162,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.453513,0.8800837993621826,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.4935284,0.9200992584228516,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.5335925,0.9601633548736572,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.5735924,1.0001633167266846,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.6135974,1.040168285369873,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.6536024,1.0801732540130615,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.6937037,1.120274543762207,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.7335908,1.1601617336273193,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.773582,1.20015287399292,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.8135796,1.2401504516601562,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.8536017,1.28017258644104,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.893589,1.320159912109375,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.933596,1.3601667881011963,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644457.9736013,1.400172233581543,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644458.0135455,1.4401164054870605,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644458.0535734,1.4801442623138428,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644458.0935915,1.5201623439788818,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644458.1335683,1.5601391792297363,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644458.1736019,1.600172758102417,hold,hold_after_kick,vx,1,0.02,0.02,0.0,0.0,0.0,0.0
1782644458.2135656,1.640136480331421,hold,hold_after_kick,vx,1,0.02,0.02,0.0,-0.003,-0.003,0.023
1782644458.2536004,1.680171251296997,hold,hold_after_kick,vx,1,0.02,0.02,0.0,-0.007,0.0,0.0
1782644458.2935944,1.7201652526855469,hold,hold_after_kick,vx,1,0.02,0.02,0.0,-0.007,0.0,0.0
1782644458.3335767,1.7601475715637207,hold,hold_after_kick,vx,1,0.02,0.02,0.0,-0.011,0.003,-0.023
1782644458.3735876,1.8001585006713867,hold,hold_after_kick,vx,1,0.02,0.02,0.0,-0.003,0.003,-0.023
1782644458.4135432,1.8401141166687012,hold,hold_after_kick,vx,1,0.02,0.02,0.0,-0.011,0.003,0.023
1782644458.4535773,1.88014817237854,hold,hold_after_kick,vx,1,0.02,0.02,0.0,-0.015,0.0,0.094
