[INFO] [1783441102.371033208] [shared_nav_semantic_explore]: EXPLORE NAV RESET: rejected_candidate_ids, failed_explore_goals, explore_last_reject_reason cleared on fresh start
[INFO] [1783441102.652341469] [shared_nav_semantic_explore]: ===== shared_nav_semantic_explore mode=yolo_lidar_semantic_explore_nav =====
[INFO] [1783441102.655404471] [shared_nav_semantic_explore]: semantic_explore enabled hint=/explore_goal_hint planner=astar follow_planned_path=True goal_frame=map control_frame=map tf_buffer=ok
[INFO] [1783441102.658336014] [shared_nav_semantic_explore]: topics image=/image_raw scan=/scan_filtered cmd=/cmd_vel
[INFO] [1783441102.661110683] [shared_nav_semantic_explore]: voter enabled window=6 min_votes=2 lost_hold=4
[INFO] [1783441102.663965601] [shared_nav_semantic_explore]: birth_scan enabled wait=5.0s scan_wz=0.05 scan_deg=360.0 max_rotations=1.0 max_total_deg=360 max_total_duration=125.7s
[INFO] [1783441409.384086660] [shared_nav_semantic_explore]: {"step": 3064, "mode": "SEARCH", "fsm_mode": "SEARCH", "fsm_reason": "searching", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 3.2079999446868896, "target_distance": null, "front_distance": 3.2079999446868896, "desired_reason": "lidar_clearance_left_scan", "action_explanation": "mode=SEARCH | reason=lidar_clearance_left_scan | explore_phase=EXPLORE_ALIGN | search_mode=lidar_clearance_left | cmd=vx=+0.040,wz=+0.040 | front=3.21m", "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety": {"front_distance": 3.2079999446868896, "front_min_distance": 3.2079999446868896, "target_distance": null, "scan_age": 0.016422510147094727, "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safety_limited": false, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety_reason": "pass_through"}, "search_mode": "lidar_clearance_left", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": true, "birth_scan_yaw_deg": 361.6806542596917, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 361.6806542596917, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_ALIGN", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": 9, "explore_planned_path_len": 29, "explore_nav_planner": "astar", "explore_astar_fallback": false, "explore_last_reject_reason": "goal_timeout", "explore_last_reject_goal_pose": [0.4961208752698223, 0.10020880633653073, -0.27481605997248465], "blocked_retreat_active": false, "blocked_retreat_target_m": 0.44, "blocked_retreat_margin_m": 0.1, "time": 1783441409.3715532, "explore_candidate_id": "scanned_free:1:0", "explore_mode": "scanned_free_raw", "explore_goal_distance_m": 1.489, "explore_goal_bearing_rad": -0.8361, "explore_geometry_trusted": true, "explore_geometry_error": null, "explore_goal_frame": "map", "explore_control_frame": "map", "explore_planned_path_frame": "map", "explore_tf_error": null, "explore_failed_count": 1, "reason": "lidar_clearance_left_scan", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441409.360953, "vote_reason": ""}}
[INFO] [1783441409.462009341] [shared_nav_semantic_explore]: {"step": 3065, "mode": "SEARCH", "fsm_mode": "SEARCH", "fsm_reason": "searching", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.11899995803833, "target_distance": null, "front_distance": 1.11899995803833, "desired_reason": "lidar_clearance_left_scan", "action_explanation": "mode=SEARCH | reason=lidar_clearance_left_scan | explore_phase=EXPLORE_ALIGN | search_mode=lidar_clearance_left | cmd=vx=+0.040,wz=+0.040 | front=1.12m", "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety": {"front_distance": 1.11899995803833, "front_min_distance": 1.11899995803833, "target_distance": null, "scan_age": 0.005850791931152344, "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safety_limited": false, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety_reason": "pass_through"}, "search_mode": "lidar_clearance_left", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": true, "birth_scan_yaw_deg": 361.6806542596917, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 361.6806542596917, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_ALIGN", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": 9, "explore_planned_path_len": 29, "explore_nav_planner": "astar", "explore_astar_fallback": false, "explore_last_reject_reason": "goal_timeout", "explore_last_reject_goal_pose": [0.4961208752698223, 0.10020880633653073, -0.27481605997248465], "blocked_retreat_active": false, "blocked_retreat_target_m": 0.44, "blocked_retreat_margin_m": 0.1, "time": 1783441409.4548602, "explore_candidate_id": "scanned_free:1:0", "explore_mode": "scanned_free_raw", "explore_goal_distance_m": 1.472, "explore_goal_bearing_rad": -0.9808, "explore_geometry_trusted": true, "explore_geometry_error": null, "explore_goal_frame": "map", "explore_control_frame": "map", "explore_planned_path_frame": "map", "explore_tf_error": null, "explore_failed_count": 1, "reason": "lidar_clearance_left_scan", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441409.4491208, "vote_reason": ""}}
[INFO] [1783441409.578232779] [shared_nav_semantic_explore]: {"step": 3066, "mode": "SEARCH", "fsm_mode": "SEARCH", "fsm_reason": "searching", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.1059999465942383, "target_distance": null, "front_distance": 1.1059999465942383, "desired_reason": "lidar_clearance_left_scan", "action_explanation": "mode=SEARCH | reason=lidar_clearance_left_scan | explore_phase=EXPLORE_ALIGN | search_mode=lidar_clearance_left | cmd=vx=+0.040,wz=+0.040 | front=1.11m", "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety": {"front_distance": 1.1059999465942383, "front_min_distance": 1.1059999465942383, "target_distance": null, "scan_age": 0.025572538375854492, "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safety_limited": false, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety_reason": "pass_through"}, "search_mode": "lidar_clearance_left", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": true, "birth_scan_yaw_deg": 361.6806542596917, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 361.6806542596917, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_ALIGN", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": 10, "explore_planned_path_len": 29, "explore_nav_planner": "astar", "explore_astar_fallback": false, "explore_last_reject_reason": "goal_timeout", "explore_last_reject_goal_pose": [0.4961208752698223, 0.10020880633653073, -0.27481605997248465], "blocked_retreat_active": false, "blocked_retreat_target_m": 0.44, "blocked_retreat_margin_m": 0.1, "time": 1783441409.5713532, "explore_candidate_id": "scanned_free:1:0", "explore_mode": "scanned_free_raw", "explore_goal_distance_m": 1.472, "explore_goal_bearing_rad": -0.9808, "explore_geometry_trusted": true, "explore_geometry_error": null, "explore_goal_frame": "map", "explore_control_frame": "map", "explore_planned_path_frame": "map", "explore_tf_error": null, "explore_failed_count": 1, "reason": "lidar_clearance_left_scan", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441409.5565164, "vote_reason": ""}}
[INFO] [1783441409.666518045] [shared_nav_semantic_explore]: {"step": 3067, "mode": "SEARCH", "fsm_mode": "SEARCH", "fsm_reason": "searching", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.1720000505447388, "target_distance": null, "front_distance": 1.1720000505447388, "desired_reason": "lidar_clearance_left_scan", "action_explanation": "mode=SEARCH | reason=lidar_clearance_left_scan | explore_phase=EXPLORE_ALIGN | search_mode=lidar_clearance_left | cmd=vx=+0.040,wz=+0.040 | front=1.17m", "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety": {"front_distance": 1.1720000505447388, "front_min_distance": 1.1720000505447388, "target_distance": null, "scan_age": 0.006241559982299805, "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safety_limited": false, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety_reason": "pass_through"}, "search_mode": "lidar_clearance_left", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": true, "birth_scan_yaw_deg": 361.6806542596917, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 361.6806542596917, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_ALIGN", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": 10, "explore_planned_path_len": 29, "explore_nav_planner": "astar", "explore_astar_fallback": false, "explore_last_reject_reason": "goal_timeout", "explore_last_reject_goal_pose": [0.4961208752698223, 0.10020880633653073, -0.27481605997248465], "blocked_retreat_active": false, "blocked_retreat_target_m": 0.44, "blocked_retreat_margin_m": 0.1, "time": 1783441409.6578243, "explore_candidate_id": "scanned_free:1:0", "explore_mode": "scanned_free_raw", "explore_goal_distance_m": 1.472, "explore_goal_bearing_rad": -0.9808, "explore_geometry_trusted": true, "explore_geometry_error": null, "explore_goal_frame": "map", "explore_control_frame": "map", "explore_planned_path_frame": "map", "explore_tf_error": null, "explore_failed_count": 1, "reason": "lidar_clearance_left_scan", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441409.6495724, "vote_reason": ""}}
[INFO] [1783441409.769748023] [shared_nav_semantic_explore]: {"step": 3068, "mode": "SEARCH", "fsm_mode": "SEARCH", "fsm_reason": "searching", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 3.181999921798706, "target_distance": null, "front_distance": 3.181999921798706, "desired_reason": "lidar_clearance_left_scan", "action_explanation": "mode=SEARCH | reason=lidar_clearance_left_scan | explore_phase=EXPLORE_ALIGN | search_mode=lidar_clearance_left | cmd=vx=+0.040,wz=+0.040 | front=3.18m", "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety": {"front_distance": 3.181999921798706, "front_min_distance": 3.181999921798706, "target_distance": null, "scan_age": 0.01884627342224121, "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safety_limited": false, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety_reason": "pass_through"}, "search_mode": "lidar_clearance_left", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": true, "birth_scan_yaw_deg": 361.6806542596917, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 361.6806542596917, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_ALIGN", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": 10, "explore_planned_path_len": 29, "explore_nav_planner": "astar", "explore_astar_fallback": false, "explore_last_reject_reason": "goal_timeout", "explore_last_reject_goal_pose": [0.4961208752698223, 0.10020880633653073, -0.27481605997248465], "blocked_retreat_active": false, "blocked_retreat_target_m": 0.44, "blocked_retreat_margin_m": 0.1, "time": 1783441409.7602682, "explore_candidate_id": "scanned_free:1:0", "explore_mode": "scanned_free_raw", "explore_goal_distance_m": 1.444, "explore_goal_bearing_rad": -1.2373, "explore_geometry_trusted": true, "explore_geometry_error": null, "explore_goal_frame": "map", "explore_control_frame": "map", "explore_planned_path_frame": "map", "explore_tf_error": null, "explore_failed_count": 1, "reason": "lidar_clearance_left_scan", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441409.753256, "vote_reason": ""}}
[INFO] [1783441409.868341541] [shared_nav_semantic_explore]: {"step": 3069, "mode": "SEARCH", "fsm_mode": "SEARCH", "fsm_reason": "searching", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 3.183000087738037, "target_distance": null, "front_distance": 3.183000087738037, "desired_reason": "lidar_clearance_left_scan", "action_explanation": "mode=SEARCH | reason=lidar_clearance_left_scan | explore_phase=EXPLORE_ALIGN | search_mode=lidar_clearance_left | cmd=vx=+0.040,wz=+0.040 | front=3.18m", "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety": {"front_distance": 3.183000087738037, "front_min_distance": 3.183000087738037, "target_distance": null, "scan_age": 0.11906862258911133, "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safety_limited": false, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety_reason": "pass_through"}, "search_mode": "lidar_clearance_left", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": true, "birth_scan_yaw_deg": 361.6806542596917, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 361.6806542596917, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_ALIGN", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": 10, "explore_planned_path_len": 29, "explore_nav_planner": "astar", "explore_astar_fallback": false, "explore_last_reject_reason": "goal_timeout", "explore_last_reject_goal_pose": [0.4961208752698223, 0.10020880633653073, -0.27481605997248465], "blocked_retreat_active": false, "blocked_retreat_target_m": 0.44, "blocked_retreat_margin_m": 0.1, "time": 1783441409.8586755, "explore_candidate_id": "scanned_free:1:0", "explore_mode": "scanned_free_raw", "explore_goal_distance_m": 1.444, "explore_goal_bearing_rad": -1.2373, "explore_geometry_trusted": true, "explore_geometry_error": null, "explore_goal_frame": "map", "explore_control_frame": "map", "explore_planned_path_frame": "map", "explore_tf_error": null, "explore_failed_count": 1, "reason": "lidar_clearance_left_scan", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441409.849608, "vote_reason": ""}}
[INFO] [1783441409.968272434] [shared_nav_semantic_explore]: {"step": 3070, "mode": "SEARCH", "fsm_mode": "SEARCH", "fsm_reason": "searching", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 3.177000045776367, "target_distance": null, "front_distance": 3.177000045776367, "desired_reason": "lidar_clearance_left_scan", "action_explanation": "mode=SEARCH | reason=lidar_clearance_left_scan | explore_phase=EXPLORE_ALIGN | search_mode=lidar_clearance_left | cmd=vx=+0.040,wz=+0.040 | front=3.18m", "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety": {"front_distance": 3.177000045776367, "front_min_distance": 3.177000045776367, "target_distance": null, "scan_age": 0.01407170295715332, "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safety_limited": false, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety_reason": "pass_through"}, "search_mode": "lidar_clearance_left", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": true, "birth_scan_yaw_deg": 361.6806542596917, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 361.6806542596917, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_ALIGN", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": 10, "explore_planned_path_len": 29, "explore_nav_planner": "astar", "explore_astar_fallback": false, "explore_last_reject_reason": "goal_timeout", "explore_last_reject_goal_pose": [0.4961208752698223, 0.10020880633653073, -0.27481605997248465], "blocked_retreat_active": false, "blocked_retreat_target_m": 0.44, "blocked_retreat_margin_m": 0.1, "time": 1783441409.9611187, "explore_candidate_id": "scanned_free:1:0", "explore_mode": "scanned_free_raw", "explore_goal_distance_m": 1.444, "explore_goal_bearing_rad": -1.2373, "explore_geometry_trusted": true, "explore_geometry_error": null, "explore_goal_frame": "map", "explore_control_frame": "map", "explore_planned_path_frame": "map", "explore_tf_error": null, "explore_failed_count": 1, "reason": "lidar_clearance_left_scan", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441409.9536915, "vote_reason": ""}}
[INFO] [1783441410.072244703] [shared_nav_semantic_explore]: {"step": 3071, "mode": "SEARCH", "fsm_mode": "SEARCH", "fsm_reason": "searching", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 0.8050000071525574, "target_distance": null, "front_distance": 0.8050000071525574, "desired_reason": "lidar_clearance_left_scan", "action_explanation": "mode=SEARCH | reason=lidar_clearance_left_scan | explore_phase=EXPLORE_ALIGN | search_mode=lidar_clearance_left | cmd=vx=+0.040,wz=+0.040 | front=0.81m", "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety": {"front_distance": 0.8050000071525574, "front_min_distance": 0.8050000071525574, "target_distance": null, "scan_age": 0.02641916275024414, "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safety_limited": false, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety_reason": "pass_through"}, "search_mode": "lidar_clearance_left", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": true, "birth_scan_yaw_deg": 361.6806542596917, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 361.6806542596917, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_ALIGN", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": 10, "explore_planned_path_len": 29, "explore_nav_planner": "astar", "explore_astar_fallback": false, "explore_last_reject_reason": "goal_timeout", "explore_last_reject_goal_pose": [0.4961208752698223, 0.10020880633653073, -0.27481605997248465], "blocked_retreat_active": false, "blocked_retreat_target_m": 0.44, "blocked_retreat_margin_m": 0.1, "time": 1783441410.0623503, "explore_candidate_id": "scanned_free:1:0", "explore_mode": "scanned_free_raw", "explore_goal_distance_m": 1.422, "explore_goal_bearing_rad": -1.4884, "explore_geometry_trusted": true, "explore_geometry_error": null, "explore_goal_frame": "map", "explore_control_frame": "map", "explore_planned_path_frame": "map", "explore_tf_error": null, "explore_failed_count": 1, "reason": "lidar_clearance_left_scan", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441410.055109, "vote_reason": ""}}
[INFO] [1783441410.172313680] [shared_nav_semantic_explore]: {"step": 3072, "mode": "SEARCH", "fsm_mode": "SEARCH", "fsm_reason": "searching", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 3.1649999618530273, "target_distance": null, "front_distance": 3.1649999618530273, "desired_reason": "lidar_clearance_left_scan", "action_explanation": "mode=SEARCH | reason=lidar_clearance_left_scan | explore_phase=EXPLORE_ALIGN | search_mode=lidar_clearance_left | cmd=vx=+0.040,wz=+0.040 | front=3.16m", "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety": {"front_distance": 3.1649999618530273, "front_min_distance": 3.1649999618530273, "target_distance": null, "scan_age": 0.006528615951538086, "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safety_limited": false, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety_reason": "pass_through"}, "search_mode": "lidar_clearance_left", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": true, "birth_scan_yaw_deg": 361.6806542596917, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 361.6806542596917, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_ALIGN", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": 10, "explore_planned_path_len": 29, "explore_nav_planner": "astar", "explore_astar_fallback": false, "explore_last_reject_reason": "goal_timeout", "explore_last_reject_goal_pose": [0.4961208752698223, 0.10020880633653073, -0.27481605997248465], "blocked_retreat_active": false, "blocked_retreat_target_m": 0.44, "blocked_retreat_margin_m": 0.1, "time": 1783441410.1647558, "explore_candidate_id": "scanned_free:1:0", "explore_mode": "scanned_free_raw", "explore_goal_distance_m": 1.422, "explore_goal_bearing_rad": -1.4884, "explore_geometry_trusted": true, "explore_geometry_error": null, "explore_goal_frame": "map", "explore_control_frame": "map", "explore_planned_path_frame": "map", "explore_tf_error": null, "explore_failed_count": 1, "reason": "lidar_clearance_left_scan", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441410.1576483, "vote_reason": ""}}
[INFO] [1783441410.283164116] [shared_nav_semantic_explore]: {"step": 3073, "mode": "SEARCH", "fsm_mode": "SEARCH", "fsm_reason": "searching", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 3.1700000762939453, "target_distance": null, "front_distance": 3.1700000762939453, "desired_reason": "lidar_clearance_left_scan", "action_explanation": "mode=SEARCH | reason=lidar_clearance_left_scan | explore_phase=EXPLORE_ALIGN | search_mode=lidar_clearance_left | cmd=vx=+0.040,wz=+0.040 | front=3.17m", "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety": {"front_distance": 3.1700000762939453, "front_min_distance": 3.1700000762939453, "target_distance": null, "scan_age": 0.014723539352416992, "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safety_limited": false, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety_reason": "pass_through"}, "search_mode": "lidar_clearance_left", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": true, "birth_scan_yaw_deg": 361.6806542596917, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 361.6806542596917, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_ALIGN", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": 10, "explore_planned_path_len": 29, "explore_nav_planner": "astar", "explore_astar_fallback": false, "explore_last_reject_reason": "goal_timeout", "explore_last_reject_goal_pose": [0.4961208752698223, 0.10020880633653073, -0.27481605997248465], "blocked_retreat_active": false, "blocked_retreat_target_m": 0.44, "blocked_retreat_margin_m": 0.1, "time": 1783441410.2705972, "explore_candidate_id": "scanned_free:1:0", "explore_mode": "scanned_free_raw", "explore_goal_distance_m": 1.422, "explore_goal_bearing_rad": -1.4884, "explore_geometry_trusted": true, "explore_geometry_error": null, "explore_goal_frame": "map", "explore_control_frame": "map", "explore_planned_path_frame": "map", "explore_tf_error": null, "explore_failed_count": 1, "reason": "lidar_clearance_left_scan", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441410.2619, "vote_reason": ""}}
[INFO] [1783441410.373204174] [shared_nav_semantic_explore]: {"step": 3074, "mode": "SEARCH", "fsm_mode": "SEARCH", "fsm_reason": "searching", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 0.781000018119812, "target_distance": null, "front_distance": 0.781000018119812, "desired_reason": "lidar_clearance_left_scan", "action_explanation": "mode=SEARCH | reason=lidar_clearance_left_scan | explore_phase=EXPLORE_ALIGN | search_mode=lidar_clearance_left | cmd=vx=+0.040,wz=+0.040 | front=0.78m", "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety": {"front_distance": 0.781000018119812, "front_min_distance": 0.781000018119812, "target_distance": null, "scan_age": 0.006694316864013672, "raw_cmd_vx": 0.04, "raw_cmd_wz": 0.04, "safety_limited": false, "safe_cmd_vx": 0.04, "safe_cmd_wz": 0.04, "safety_reason": "pass_through"}, "search_mode": "lidar_clearance_left", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": true, "birth_scan_yaw_deg": 361.6806542596917, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 361.6806542596917, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_ALIGN", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": 10, "explore_planned_path_len": 29, "explore_nav_planner": "astar", "explore_astar_fallback": false, "explore_last_reject_reason": "goal_timeout", "explore_last_reject_goal_pose": [0.4961208752698223, 0.10020880633653073, -0.27481605997248465], "blocked_retreat_active": false, "blocked_retreat_target_m": 0.44, "blocked_retreat_margin_m": 0.1, "time": 1783441410.362075, "explore_candidate_id": "scanned_free:1:0", "explore_mode": "scanned_free_raw", "explore_goal_distance_m": 1.408, "explore_goal_bearing_rad": -1.6694, "explore_geometry_trusted": true, "explore_geometry_error": null, "explore_goal_frame": "map", "explore_control_frame": "map", "explore_planned_path_frame": "map", "explore_tf_error": null, "explore_failed_count": 1, "reason": "lidar_clearance_left_scan", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441410.3541248, "vote_reason": ""}}
