time,stage,target_wz,mode,yaw_unwrapped,stage_yaw_delta,odom_x,odom_y,odom_vx,odom_vy,odom_wz,cmd_sent_vx,cmd_sent_wz,last_sent_vx,last_sent_wz,vx_pwm,wz_pwm,pwm_1,pwm_2,pwm_3,pwm_4,wheel_layout,motor_signs,wz_pwm_deadband,wz_pwm_gain,pwm_max
1782800699.0432975,1,0.08,running,-7.097890952825546,1.8824090332984937,-0.04592538767183995,0.03162555170946056,-0.019,0.003,-1.01,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800699.142586,1,0.08,running,-7.200200160264969,1.9847182407379167,-0.046724534693973925,0.033801779534309746,-0.023,0.007,-1.034,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800699.2430942,1,0.08,running,-7.302294019460679,2.086812099933627,-0.04756436026005046,0.035534140545853285,-0.015,0.0,-1.034,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800699.342491,1,0.08,running,-7.407535459756852,2.1920535402298,-0.04882777401154466,0.03796204302652834,-0.027,-0.003,-1.01,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800699.4424999,1,0.08,running,-7.510942025184632,2.29546010565758,-0.04998993509336685,0.039794273604212824,-0.019,-0.003,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800699.5425456,1,0.08,running,-7.6134593248367315,2.397977405309679,-0.050584442866372266,0.04131381716742107,-0.015,0.0,-1.034,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800699.6425364,1,0.08,running,-7.715244005203248,2.4997620856761955,-0.05094780896375312,0.043037337144630414,-0.019,0.003,-1.01,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800699.742523,1,0.08,running,-7.819513149261475,2.6040312297344226,-0.05004734461747344,0.04502527762524847,-0.019,0.019,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800699.8426278,1,0.08,running,-7.924430933952332,2.7089490144252792,-0.05077829245480559,0.04680478835127795,-0.019,-0.011,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800699.9426785,1,0.08,running,-8.0278629758358,2.812381056308748,-0.05136755820581585,0.04862238563562225,-0.019,0.003,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800700.0427523,1,0.08,running,-8.133811607360839,2.9183296878337863,-0.05041431947237476,0.050375789854627304,-0.019,0.003,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800700.14298,1,0.08,running,-8.236008445501328,3.020526525974276,-0.05024115710636705,0.05203328084669871,-0.023,0.0,-0.987,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800700.2427425,1,0.08,running,-8.338674086332322,3.1231921668052696,-0.04974800630719831,0.053893668732641606,-0.019,-0.003,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800700.3428824,1,0.08,running,-8.443316411972049,3.2278344924449964,-0.04979389810789405,0.055536331211872444,-0.015,-0.007,-1.034,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800700.4428673,1,0.08,running,-8.545675485610964,3.3301935660839117,-0.0484147599906024,0.057018047688179016,-0.023,0.007,-1.034,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800700.5429044,1,0.08,running,-8.652691957235339,3.4372100377082866,-0.047223384445241934,0.05893212911142746,-0.019,-0.003,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800700.6426756,1,0.08,running,-8.7622140288353,3.5467321093082482,-0.04568423278132297,0.05993130558026685,-0.015,0.007,-1.034,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800700.7428749,1,0.08,running,-8.857076549530033,3.641594630002981,-0.04400200701355783,0.061494559187565266,-0.027,-0.003,-1.01,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800700.8428204,1,0.08,running,-8.962750948190692,3.7472690286636396,-0.042679764331728626,0.06295835965298606,-0.023,0.0,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800700.9430728,1,0.08,running,-9.070164246320727,3.854682326793675,-0.04089511312597926,0.06398323175351342,-0.023,0.0,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800701.0429146,1,0.08,running,-9.179089865207676,3.9636079456806232,-0.03902312491228156,0.06522116627655582,-0.023,0.0,-1.128,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800701.142622,1,0.08,running,-9.283316521167759,4.0678346016407065,-0.03678996746845149,0.06569698424840544,-0.023,0.0,-1.034,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800701.2453673,1,0.08,running,-9.386284437894826,4.170802518367774,-0.03477788748910102,0.06590954748732121,-0.023,0.0,-1.034,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800701.3427176,1,0.08,running,-9.489476518869404,4.273994599342352,-0.032476389750359526,0.06615367993124303,-0.023,-0.007,-1.034,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800701.443358,1,0.08,running,-9.596978223323827,4.381496303796775,-0.030201641503746438,0.06592422171809788,-0.023,0.0,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800701.542806,1,0.08,running,-9.70282221961022,4.487340300083167,-0.02819641186810899,0.06544274836699648,-0.027,-0.003,-1.01,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800701.64258,1,0.08,running,-9.806548929929738,4.591067010402686,-0.026051816318257225,0.06507403837143508,-0.019,-0.003,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800701.742685,1,0.08,running,-9.91213628864289,4.696654369115837,-0.023677262146463277,0.06389858569297967,-0.03,0.007,-1.034,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800701.8425856,1,0.08,running,-10.015977066040046,4.8004951465129935,-0.02148784280848902,0.06275271585025624,-0.027,-0.003,-1.01,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800701.9426577,1,0.08,running,-10.120262515544896,4.904780596017844,-0.019593353934533583,0.06176481945123341,-0.03,0.0,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800702.0425289,1,0.08,running,-10.227022706985478,5.011540787458426,-0.017891492203627322,0.060262279559361254,-0.015,0.0,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800702.1426482,1,0.08,running,-10.328063838243487,5.112581918716435,-0.015865440543037075,0.05885021710523386,-0.03,-0.007,-1.034,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800702.242886,1,0.08,running,-10.430965192556384,5.2154832730293315,-0.013827899382540199,0.05703671834920769,-0.027,-0.003,-1.01,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800702.3430731,1,0.08,running,-10.53661067438126,5.321128754854207,-0.012980347498580585,0.0552019462612702,-0.019,0.003,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800702.4427896,1,0.08,running,-10.641672636508945,5.426190716981893,-0.01173870840915334,0.05297858993909441,-0.03,-0.007,-1.034,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800702.542652,1,0.08,running,-10.744342000961307,5.528860081434255,-0.010857371133024126,0.05126802983271434,-0.019,-0.003,-1.01,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800702.6427867,1,0.08,running,-10.851255631208424,5.635773711681372,-0.010272284465974543,0.049560316120770866,-0.015,0.0,-1.034,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800702.7428472,1,0.08,running,-10.954571839094166,5.739089919567114,-0.009930472902584269,0.0474375544788158,-0.019,-0.003,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800702.8429503,1,0.08,running,-11.05687863183022,5.841396712303167,-0.009807289742671354,0.045014000516408754,-0.023,0.0,-1.034,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800702.9428859,1,0.08,running,-11.159898391962056,5.9444164724350035,-0.009551368805851097,0.04271958709299823,-0.023,-0.007,-1.034,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800703.042783,1,0.08,running,-11.268472905159003,6.052990985631951,-0.009516050443244179,0.04060025737726621,-0.023,0.0,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800703.1426923,1,0.08,running,-11.374681500434882,6.1591995809078295,-0.010478259523455243,0.038533009714452005,-0.019,0.011,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800703.2428782,1,0.08,running,-11.481931840896612,6.26644992136956,-0.011764157717389825,0.03704454124620493,-0.023,0.007,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800703.342812,1,0.08,running,-11.587239512920386,6.371757593393333,-0.013126713673066942,0.03463877855119159,-0.019,0.003,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800703.4427593,1,0.08,running,-11.6946301586628,6.479148239135748,-0.01533337035453081,0.032999451293901014,-0.019,0.011,-1.057,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
1782800703.54256,1,0.08,running,-11.80033153724671,6.584849617719657,-0.016507357180645756,0.030673109256185972,-0.03,-0.007,-1.081,0.0,0.08,0.0,0.08,0.0,22.0,-22,-22,22,22,fl-rl-fr-rr,"[1, 1, 1, 1]",10.0,150.0,40.0
